year,Australia,Austria,Belgium and Luxembourg,Canada,China,Colombia,Denmark,Finland,France,Germany,Greece,India,Ireland,Italy,Japan,Mexico,Netherlands,Norway,Portugal,ROW,South Korea,Spain,Sweden,United Kingdom,United States
 1982.0000,   14.5682,   11.0090,   12.3717,   13.7043,   14.3315,   11.3935,   14.5196,   14.2965,   12.8980,   12.8243,    8.3022,    7.1568,   11.1460,   10.3569,   13.0494,    6.2288,   11.7308,   14.7479,    8.2127,   11.5118,    9.9302,    9.0540,   15.2555,   13.9629,   15.3448
 1983.0000,   13.2016,   10.3658,   11.6656,   14.1403,   13.4620,   11.0408,   13.5258,   13.0548,   11.7508,   12.0764,    7.5643,    7.4243,   10.5250,   10.2140,   13.4852,    5.5422,   10.9152,   13.6433,    7.0126,   10.8762,    9.2792,    7.6431,   13.5006,   12.3329,   15.3731
 1984.0000,   13.3580,    9.7496,   10.6459,   13.8462,    9.7864,   10.9364,   12.7609,   12.9195,   10.9132,   10.9124,    7.1977,    6.7483,    9.7513,    9.7484,   13.3741,    6.3729,    9.9471,   12.8390,    6.5306,   10.4409,    9.3153,    7.3568,   13.2040,   11.0377,   15.8161
 1985.0000,   11.3940,    9.6921,   10.4433,   13.4759,    8.0804,    9.4854,   13.0887,   13.0822,   11.1980,   10.7518,    7.0083,    6.5357,   10.2295,    9.7180,   13.2533,    6.6410,    9.7375,   12.7987,    6.6420,   10.1195,    8.8104,    7.5920,   13.6123,   11.1739,   15.7671
 1986.0000,   11.5396,   13.1112,   13.7798,   13.6422,    7.4306,    8.7366,   17.0942,   16.2794,   14.7478,   14.5451,    8.2185,    6.8221,   13.2121,   12.9250,   18.2957,    5.2020,   12.9154,   16.0453,    8.5977,   10.7694,    8.7069,    9.8797,   17.0457,   12.8873,   15.7749
 1987.0000,   12.0222,   15.0972,   15.7044,   14.3390,    7.8520,    8.6319,   19.4710,   18.9301,   16.3611,   16.5915,    9.2709,    6.5021,   14.3839,   14.6771,   20.1521,    5.1480,   14.9218,   18.5897,    9.4374,   11.4373,    9.3547,   11.3189,   19.2392,   14.3027,   15.6676
 1988.0000,   14.0139,   15.6541,   15.5125,   15.6842,    9.1413,    8.9542,   20.1268,   20.7624,   16.5115,   16.8586,    9.9133,    6.7700,   15.1414,   15.3168,   22.3142,    6.1285,   15.0791,   20.0699,   10.5537,   11.8118,   10.8520,   12.3609,   20.7591,   16.1797,   15.9730
 1989.0000,   14.9536,   14.9019,   15.1023,   16.3994,   10.0928,    8.3066,   19.3215,   21.3749,   15.7659,   16.1084,    9.9855,    6.3359,   14.7504,   15.2996,   20.7175,    6.9082,   14.1039,   19.0985,   10.5945,   11.6175,   12.1034,   12.6642,   20.8916,   15.6825,   16.3795
 1990.0000,   15.3922,   17.8180,   18.1123,   16.7037,    8.0473,    8.1946,   23.1997,   25.1017,   18.7951,   19.2658,   11.8313,    6.4959,   17.0082,   18.3319,   20.1875,    7.2904,   16.4443,   21.3166,   12.4027,   11.9965,   12.5396,   15.2580,   24.2393,   17.8267,   16.7852
 1991.0000,   14.5738,   16.9155,   17.1328,   16.7058,    7.0716,    7.6730,   21.8492,   22.2213,   17.7477,   18.6435,   11.8479,    5.4363,   16.1321,   18.0155,   21.3148,    8.0474,   15.6217,   19.5178,   12.9642,   11.1663,   12.7902,   15.1674,   24.0450,   17.4302,   16.4518
 1992.0000,   13.6063,   17.6850,   17.5097,   15.7185,    7.3104,    7.1444,   22.4864,   20.1578,   18.5361,   19.8223,   12.1366,    5.1668,   17.4037,   18.2595,   22.2529,    8.9532,   16.4501,   19.7906,   14.3524,    9.2748,   12.4702,   15.4666,   23.9752,   17.2604,   16.3506
 1993.0000,   12.5091,   16.3631,   16.5543,   14.6089,    7.9404,    7.7877,   20.7009,   16.2737,   16.9601,   18.2065,   10.8853,    4.4931,   14.7154,   14.5716,   24.1107,    9.0590,   15.3832,   17.4259,   11.4891,    9.4514,   12.2379,   12.4419,   18.6599,   15.2127,   16.2220
 1994.0000,   13.8200,   17.1826,   17.1301,   13.9486,    6.3315,    9.1913,   21.5705,   18.3374,   17.6720,   18.9869,   11.4944,    4.8504,   15.7106,   14.9642,   26.0498,    8.8475,   16.0692,   17.9174,   12.1763,   12.1375,   13.1747,   12.7033,   19.7593,   15.6002,   16.4067
 1995.0000,   14.2599,   20.3845,   20.4617,   14.4421,    7.2816,   10.2731,   24.6010,   22.6027,   20.2163,   22.1661,   13.0648,    5.3144,   17.5633,   15.7923,   28.3594,    7.0055,   18.9627,   20.5971,   14.5988,   11.9792,   14.9588,   14.3367,   22.9347,   16.9861,   16.8816
 1996.0000,   15.0223,   19.6143,   19.6526,   14.4030,    8.0156,   10.4066,   23.6368,   21.1310,   19.8471,   21.0642,   13.4271,    5.1588,   17.5117,   17.0581,   24.3690,    8.0857,   17.9781,   20.0447,   14.5143,   12.3377,   15.1140,   14.4603,   24.1571,   17.1749,   16.9935
 1997.0000,   14.1452,   17.2118,   17.4779,   14.3752,    7.9386,   10.9902,   21.8719,   19.0910,   17.6007,   18.5395,   12.2265,    5.1384,   17.2114,   16.0017,   22.1068,    9.0718,   16.1642,   18.7614,   13.2933,   12.0971,   13.3878,   12.9933,   21.4246,   17.6547,   17.2112
 1998.0000,   12.1096,   16.5004,   17.0320,   13.3905,    7.4618,   10.3153,   21.4542,   18.7851,   17.2124,   17.9923,   11.8693,    4.8160,   16.7707,   15.6135,   20.2176,    8.9076,   15.6479,   18.3004,   12.6599,   11.2902,    9.2161,   12.5952,   20.3488,   17.4488,   16.9153
 1999.0000,   12.4332,   15.5057,   16.1336,   13.3170,    7.1568,    9.0170,   19.9493,   17.5785,   15.9437,   16.6895,   11.6896,    4.6472,   15.9348,   14.7451,   22.0523,    9.2572,   14.9142,   17.3044,   12.3804,    9.8244,   11.2185,   12.0186,   19.2446,   16.6824,   16.6181
 2000.0000,   11.3131,   14.1101,   14.7761,   13.4604,    7.0543,    7.6168,   17.5413,   15.5764,   14.2502,   14.6959,   10.1976,    4.7026,   14.3519,   13.2346,   23.0382,   10.4154,   13.4001,   15.3870,   11.1502,    9.4641,   12.2546,   10.9021,   17.9748,   15.7703,   16.7956
 2001.0000,   10.0491,   13.4581,   14.1720,   12.4373,    7.1214,    7.2970,   17.1916,   15.2982,   13.6410,   14.1136,    9.5625,    4.4886,   13.8561,   12.7052,   19.3492,   10.4089,   13.0795,   14.9237,   10.8749,    8.8648,   10.5423,   10.6500,   15.8197,   14.4085,   16.2699
 2002.0000,   10.7088,   13.5758,   14.8421,   12.3690,    6.9946,    6.9745,   17.8214,   15.9541,   13.9812,   14.3228,    9.8431,    4.3295,   14.3626,   13.2791,   18.1549,   10.1590,   13.6170,   16.6060,   11.2944,    8.3643,   11.0780,   11.0304,   16.4237,   14.2967,   16.0589
 2003.0000,   12.8782,   16.5031,   17.7584,   13.7456,    7.5005,    6.4740,   21.2826,   19.0535,   16.7459,   17.0001,   12.0482,    4.5838,   17.5488,   16.0389,   19.1797,   10.2902,   16.7978,   19.0784,   13.6651,    9.0936,   11.7809,   13.5400,   20.1806,   16.0569,   16.1995
 2004.0000,   14.8986,   18.5247,   20.1759,   15.1256,    7.9800,    7.5406,   23.9104,   20.9282,   18.8546,   18.9096,   13.6020,    5.1738,   19.9381,   18.2238,   20.4838,   10.4590,   18.7154,   20.3825,   15.7854,   10.0786,   13.1363,   15.6718,   22.5794,   18.5425,   16.8519
 2005.0000,   15.5914,   18.9157,   20.8252,   16.4551,    8.2299,    8.8884,   24.2462,   21.3702,   19.5237,   19.4266,   13.9844,    5.7083,   20.3192,   18.8252,   20.2238,   11.3554,   19.3813,   21.6918,   16.5657,   10.8560,   14.8418,   16.3446,   22.5684,   18.9233,   17.4898
 2006.0000,   15.9074,   19.6820,   21.3931,   18.1205,    8.8148,    9.3528,   25.5359,   22.2692,   20.0958,   20.0863,   14.8489,    6.0026,   22.0488,   19.6618,   19.2201,   12.0535,   20.3061,   22.7551,   16.8582,   11.7180,   16.1362,   17.3561,   23.4292,   20.2135,   18.0581
 2007.0000,   18.3729,   22.4836,   24.0481,   19.7244,    9.9642,   11.0846,   29.1568,   25.2045,   22.9490,   22.4326,   16.7795,    7.0094,   25.0190,   22.3128,   19.1666,   13.0599,   22.5945,   26.4414,   19.4426,   13.3443,   16.9892,   19.7180,   26.6734,   22.4462,   18.7909
