year,Australia,Austria,Belgium and Luxembourg,Canada,China,Colombia,Denmark,Finland,France,Germany,Greece,India,Ireland,Italy,Japan,Mexico,Netherlands,Norway,Portugal,ROW,South Korea,Spain,Sweden,United Kingdom,United States
 1983.0000,    9.8461,    9.7385,    8.6752,   10.5670,   10.4743,    8.1040,   11.9438,   10.6362,    8.9651,    9.2065,    5.4201,    5.2384,   15.0030,    7.8081,    9.4065,    3.9997,    7.6735,   36.3534,    6.2121,    8.4207,    6.1022,    6.0367,   11.6234,    9.7583,   12.0526
 1984.0000,    9.5863,    8.4233,    7.5633,    9.4796,    6.1293,    7.7579,   11.3445,   10.6578,    8.0998,    8.0964,    4.8159,    4.8731,   39.9703,    7.1784,    8.4464,    4.3676,    7.1360,   33.6519,    5.6601,    7.6433,    5.6828,    5.6044,   11.3352,    9.8914,   11.6345
 1985.0000,    8.3108,    8.2510,    6.6034,    9.2687,    4.9460,    6.5376,   11.8612,   10.5951,    8.3190,    7.8268,    4.7718,    4.8198,   41.3337,    7.1086,    8.3348,    4.5049,    6.8601,   33.1764,    5.5972,    7.3136,    5.4155,    5.7234,   11.8582,   10.1275,   11.4187
 1986.0000,    8.2485,   11.9904,   25.7327,    9.2133,    4.4764,    5.6489,   15.5371,   12.6999,   11.8882,   11.4366,    5.7788,    4.4432,   19.0867,    9.6944,   11.3605,    3.4175,   10.9821,   41.1290,    6.8907,    7.7515,    4.9951,    7.4042,   14.7985,    9.8641,   11.0812
 1987.0000,    8.0970,   12.3654,   28.1204,    9.5134,    5.4073,    6.0225,   16.5767,   14.2769,   12.7194,   12.4178,    6.3513,    3.7977,   20.8259,   10.5682,   11.7080,   13.1528,   12.3622,   45.2011,    7.3932,    8.0005,    5.1124,    8.3218,   15.9561,   10.7782,   10.7962
 1988.0000,    8.8303,   11.8530,   27.1688,    9.6005,    5.7159,    5.8753,   17.3355,   14.9573,   11.8772,   11.7384,    6.2805,    4.0025,   56.7452,   10.3908,   11.4947,   14.3112,   11.9547,   45.4008,    7.8719,    7.7340,    5.0759,    8.5620,   16.3959,   13.1011,    9.9798
 1989.0000,    9.3113,   12.6779,   26.8589,    9.6139,    5.6388,    5.4175,   16.6854,   15.4980,   11.2186,   11.1338,    6.6267,    3.7612,   56.3492,   10.2314,   10.2045,   16.4023,   11.0449,   42.0656,    7.6683,    7.4730,    5.8840,    8.7415,   16.2230,   12.5587,   10.1511
 1990.0000,    9.7131,   15.8552,   31.1856,   10.0966,    4.0880,    5.4808,   19.7941,   17.2239,   13.3254,   13.2842,    8.1197,   14.4893,   27.0414,   12.0974,   10.0025,   17.2870,   12.5539,   46.9144,    9.0760,    7.7372,    6.7178,   10.3674,   18.3343,   12.2835,   10.5173
 1991.0000,    8.9258,   13.5185,   29.7461,    9.7974,    7.9666,    4.7974,   17.8354,   15.2131,   12.1013,   12.9122,    8.1641,   13.4053,   20.2269,   11.5168,   10.3346,   17.6353,   11.5587,   44.8700,    9.6076,    7.0747,    7.0784,   10.0129,   17.9189,   11.2536,    9.8108
 1992.0000,    9.3083,   14.4596,   32.0763,    9.7628,    8.6637,    4.8351,   19.5751,   15.1716,   13.9189,   15.0948,    8.9074,    3.4167,   23.2478,   13.0792,   12.2898,    5.8319,   13.0106,   47.2322,   11.0858,    6.5682,    7.5352,   10.8298,   19.5373,   12.2224,   10.4670
 1993.0000,    8.8662,   12.3099,   32.0922,    9.1468,    9.4892,    5.7237,   19.2938,   11.6010,   13.0042,   13.8484,    8.4039,    2.6960,   20.4983,   10.5507,   13.0723,    5.7374,   13.3240,   12.8735,    8.5514,    7.2551,    7.4328,    8.9360,   13.9638,   11.7124,   10.5566
 1994.0000,    9.7657,   12.9103,   31.9276,    8.3350,    6.2025,    6.3051,   19.3384,   13.1493,   12.8290,   13.6331,    8.4385,   13.4280,   20.1108,   10.2213,   13.2127,    5.4624,   13.1354,   12.8561,    9.5595,    8.7040,    7.7844,    8.5043,   14.5680,   11.2286,   10.1543
 1995.0000,   10.0397,   18.7048,   13.6588,    8.8545,    5.9659,    6.8249,   22.4674,   18.0203,   13.4577,   14.8681,    9.6227,    7.7001,   67.5652,   10.4250,   14.7977,    3.5063,   12.5571,   47.0268,   11.8054,    8.5054,    8.7890,    9.8259,   19.0892,   14.2865,   11.0221
 1996.0000,   10.5246,   18.5585,   13.3890,    8.6916,    5.8169,    6.9539,   21.4827,   17.1648,   13.2675,   14.1041,   10.0495,    2.8481,   72.0682,   11.1703,   12.9580,    4.2830,   12.0006,   46.1934,   12.1447,    8.8303,    9.1412,    9.8538,   20.2279,   14.7443,   11.1329
 1997.0000,   10.3061,   16.4107,   12.0676,    9.4494,    5.3886,    7.8555,   26.5964,   15.1333,   11.8456,   12.3612,    9.4602,    2.9841,   20.9667,   11.1157,   12.6675,    5.5722,   10.9929,   43.3427,   11.4764,    9.1506,    8.4207,    9.3702,   18.1984,   13.1743,   12.4744
 1998.0000,    8.3959,   14.9879,   10.9791,    7.9124,   12.9597,    6.9369,   23.4983,   13.7090,   10.5797,   10.9455,    9.2116,    2.6437,   15.3901,    9.7417,   10.6852,    5.0315,    9.2816,   39.3326,   10.5150,    7.8205,    4.8048,    8.4618,   15.5039,   11.4883,   11.0690
 1999.0000,    8.4454,   13.1224,   10.0377,    6.9592,   11.6690,    5.9079,   15.7741,   12.6948,    9.0655,    9.2695,    8.3158,    2.6160,   73.8022,    8.6790,   10.8971,   10.9900,    8.5384,   39.8358,   10.5188,    6.0245,    6.1488,    7.6644,   13.9666,   12.5940,    9.5889
 2000.0000,    7.3271,   12.4541,    9.5624,    6.9188,   10.8858,    4.7213,   14.7498,   11.2807,    8.3164,    8.1116,    7.0841,    2.6271,   69.9386,    7.8116,   10.9953,   11.9652,    7.6739,   33.7619,    9.5109,    5.7227,    6.5503,    6.8752,   13.3630,   12.2207,    9.7201
 2001.0000,    6.3413,   10.7746,    9.0777,    6.3118,    8.2638,    4.8844,   19.3381,   11.2792,    7.7774,    7.7670,    6.3996,    2.5143,   70.0894,    7.4856,    9.6259,   11.5429,    7.3628,   33.1052,    9.4250,    5.3291,    5.2988,    6.8184,   11.8775,   11.2846,    9.4037
 2002.0000,    7.0048,   13.2881,    9.8611,    6.4272,    6.9901,    4.6847,   18.1568,   11.9852,    7.8841,    7.6247,    6.6144,    2.3416,   74.7204,    7.7998,    8.6839,   10.5908,    7.2772,   38.8646,    9.3655,    5.1451,    5.5797,    6.8834,   12.2160,   10.9980,    9.1877
 2003.0000,   10.1912,   18.4466,   13.5367,    8.9622,   19.7157   +7.1764i,    5.2524,   28.0703,   17.9413,   11.5599,   11.3963,    9.9150,    3.0463,  106.9154,   12.0574,   11.7180,    6.5259,   11.1499,   48.5771,   12.6715,    6.4987,    6.4273,   10.2482,   18.4301,   15.5493,   11.7117
 2004.0000,   10.5279,   16.8603,   14.2906,   17.2972,   20.5918   +7.4603i,    5.5466,   26.8577,   17.8604,   11.7590,   10.8896,   10.0975,    3.1009,  127.6907,   12.4676,   10.8037,    8.6455,   11.0370,   47.1664,   11.7889,    6.7351,   15.9334,   11.1913,   18.3258,   16.9290,   10.3471
 2005.0000,    9.4767,   18.1047,   15.2782,   15.8332,   19.6587   +6.9537i,    5.7316,   27.0622,   16.8199,   11.5186,   11.4072,    8.9393,    2.9868,  118.2107,   11.8763,    8.7374,    8.8597,   30.4681,   46.8864,   37.9755,    6.4126,    5.6617,   10.3702,   17.3677,   15.0065,    9.0099
 2006.0000,   10.2267,   20.3025,   16.0702,   17.9143,   23.6180   +8.5409i,    6.4763,   31.5795,   18.9916,   12.4953,   12.7168,   10.0965,    3.5221,  136.2647,   13.2492,    9.5480,    5.7392,   32.8759,   50.7921,   23.4149,    7.4196,    6.0435,   11.6207,   18.9377,   16.8712,   10.0146
 2007.0000,   10.7083,   21.2213,   16.1813,   10.5495,   24.0132   +8.6419i,    7.5026,   32.5020,   17.3373,   12.8928,   12.5577,   11.1280,    3.5765,  121.6802,   13.5161,    8.3661,   27.3362,   32.8978,   59.4091,   24.9512,    7.7575,   20.1301,   12.3771,   19.2840,   16.7269,   10.6101
