year,Australia,Austria,Belgium and Luxembourg,Canada,China,Colombia,Denmark,Finland,France,Germany,Greece,India,Ireland,Italy,Japan,Mexico,Netherlands,Norway,Portugal,ROW,South Korea,Spain,Sweden,United Kingdom,United States
 1995.0000,    9.2137,   14.0637,   14.4272,    9.5785,    5.4715,    7.2204,   16.5291,   15.8089,   13.6872,   15.0172,    8.7631,    3.8082,   11.9461,   10.9128,   18.8063,    4.5424,   12.8730,   13.8209,   10.1907,    8.3128,   10.6019,    9.8511,   15.9805,   11.6821,   11.4426
 1996.0000,    9.5996,   13.4647,   13.9125,    9.4490,    6.1439,    7.2833,   15.6236,   14.5663,   13.3639,   14.1881,    8.9475,    3.6224,   11.8152,   11.6363,   16.1954,    5.4329,   12.0187,   13.1928,    9.9684,    8.5443,   10.7548,    9.8608,   16.4565,   11.7210,   11.4831
 1997.0000,    8.8218,   11.7183,   12.4670,    9.4207,    5.8279,    7.5692,   14.6641,   13.1641,   11.7264,   12.3632,    7.9832,    3.5313,   11.5932,   10.8884,   14.4998,    6.0468,   10.9244,   12.3622,    9.1300,    8.2915,    9.3100,    8.8490,   14.2853,   11.8871,   11.5567
 1998.0000,    7.7390,   11.2755,   12.2593,    8.9022,    5.2903,    7.1952,   14.5492,   13.1012,   11.5701,   12.1440,    7.9355,    3.3575,   10.9447,   10.6520,   13.3363,    5.9105,   10.3511,   12.4262,    8.6944,    7.7327,    6.0819,    8.5907,   13.6568,   11.6635,   11.3532
 1999.0000,    8.0416,   10.5532,   11.6535,    8.7662,    5.1037,    6.1908,   13.2136,   12.0773,   10.6088,   11.1580,    7.8478,    3.2272,   10.8182,   10.0781,   14.3878,    6.0802,    9.9296,   11.4290,    8.5993,    6.6603,    7.8078,    8.2218,   12.7512,   11.0171,   11.0812
 2000.0000,    6.9124,    9.5327,   10.5911,    8.5178,    4.7623,    4.7420,   11.3556,   10.2745,    9.2991,    9.5592,    6.6291,    3.1598,    9.2667,    8.8058,   14.5246,    6.6095,    8.6905,    9.7216,    7.4620,    6.1806,    8.2891,    7.2569,   11.7544,   10.1611,   10.7829
 2001.0000,    6.1080,    9.0668,   10.0963,    7.7457,    4.9000,    4.5958,   11.1546,   10.0561,    8.8530,    9.2817,    6.0842,    3.0159,    8.6318,    8.3944,   12.3058,    6.4514,    8.3503,    9.1555,    7.2795,    5.8147,    6.9076,    7.0916,   10.3570,    9.1051,   10.3129
 2002.0000,    6.9052,    9.1830,   10.9385,    8.0552,    4.9190,    4.5051,   11.7627,   10.8708,    9.1830,    9.4725,    6.3387,    2.9812,    8.4946,    8.9708,   11.6813,    6.3105,    8.7095,   10.3785,    7.6066,    5.6752,    7.5415,    7.4325,   10.9706,    8.9693,   10.3729
 2003.0000,    8.1623,   11.1371,   12.7877,    8.6913,    5.4355,    4.2042,   13.7429,   12.7841,   10.7459,   10.9384,    7.8258,    3.0805,   10.3985,   10.6228,   12.1048,    6.3559,   10.8604,   11.6434,    9.0076,    6.0439,    7.7288,    8.9452,   13.3015,   10.2402,   10.2880
 2004.0000,    9.0513,   12.1328,   14.0243,    9.2555,    5.6120,    4.7346,   15.1034,   13.5101,   11.8305,   11.7240,    8.6010,    3.3464,   11.4473,   11.7699,   12.5097,    6.3239,   11.8456,   12.0627,   10.3451,    6.5773,    8.3301,   10.1596,   14.3140,   11.5275,   10.4665
 2005.0000,    9.5137,   12.3552,   14.6349,   10.1125,    5.7264,    5.6133,   15.3349,   13.8709,   12.4571,   12.2948,    8.7807,    3.7827,   11.5515,   12.2555,   12.6264,    6.9832,   12.5517,   12.9825,   11.1938,    7.1372,    9.5512,   10.6720,   14.3868,   11.7718,   10.9893
 2006.0000,    9.4699,   12.6082,   14.6450,   11.0254,    5.9964,    5.9302,   16.2580,   14.1986,   12.5565,   12.7112,    9.2357,    3.9505,   12.7308,   12.6786,   11.7531,    7.3034,   13.2204,   13.4188,   10.8593,    7.6322,   10.0542,   11.2040,   14.7183,   12.6083,   11.1361
 2007.0000,   10.5438,   14.1973,   16.1446,   11.6923,    6.7381,    6.8023,   18.2646,   15.8130,   14.1316,   13.7390,   10.2870,    4.5086,   14.2953,   14.0903,   11.4489,    7.7318,   14.0305,   15.2831,   12.3826,    8.5293,   10.2459,   12.3944,   16.6466,   13.5410,   11.2572
