year,Australia,Austria,Belgium and Luxembourg,Canada,China,Colombia,Denmark,Finland,France,Germany,Greece,India,Ireland,Italy,Japan,Mexico,Netherlands,Norway,Portugal,ROW,South Korea,Spain,Sweden,United Kingdom,United States
 1986.0000,    8.8682,   10.4897,   18.7175,    9.7723,    4.8301,    5.8545,   13.8533,   12.0297,   11.1590,   10.7963,    5.9024,    4.7557,   13.9461,    9.3680,   12.1363,    3.5905,   10.0263,   25.6376,    6.3964,    7.7777,    5.3908,    7.2491,   13.0580,    9.4534,   11.4002
 1987.0000,    9.1294,   11.6163,   21.4700,   10.2534,    5.3464,    6.1944,   15.4382,   14.0381,   12.4649,   12.2743,    6.6785,    4.4224,   14.9107,   10.6972,   13.2093,    8.3320,   11.7108,   29.3252,    7.0927,    8.2627,    5.7178,    8.3629,   14.7844,   10.6025,   11.3986
 1988.0000,   10.5110,   11.8872,   21.9649,   11.0942,    6.0976,    6.3971,   16.4994,   15.3770,   12.3995,   12.3399,    7.0869,    4.6684,   43.0025,   11.0852,   14.1005,    9.8196,   11.8922,   31.8106,    8.0569,    8.4339,    6.3302,    9.1290,   16.0363,   12.8669,   11.2850
 1989.0000,   10.9871,   11.5995,   21.1013,   11.1259,    6.2053,    5.8476,   15.5107,   15.7068,   11.5744,   11.5065,    7.2015,    4.2597,   41.3363,   10.7963,   12.5744,   11.1954,   10.7714,   28.8990,    7.6881,    8.0710,    7.0818,    9.1893,   15.6969,   12.1732,   11.3111
 1990.0000,   11.2179,   13.9138,   24.3956,   11.3208,    4.5627,    5.6708,   17.9813,   17.6246,   13.5987,   13.5008,    8.5227,    9.0410,   18.8237,   12.5999,   12.0748,   11.5873,   12.1650,   31.7861,    8.8473,    8.2957,    7.5341,   10.8179,   17.6669,   12.4815,   11.4426
 1991.0000,   10.2502,   12.4293,   23.3425,   11.0356,    6.4174,    5.1229,   16.4537,   15.4000,   12.4276,   13.1052,    8.4892,    8.0438,   15.9278,   12.0894,   12.5534,   12.0395,   11.2766,   30.3372,    9.1705,    7.5796,    7.8048,   10.4823,   17.1906,   11.7098,   10.7950
 1992.0000,   10.1058,   13.2217,   24.3663,   10.6171,    6.7263,    5.0632,   17.5973,   14.5148,   13.6087,   14.5736,    9.0676,    3.5256,   17.8346,   13.0379,   13.8090,    6.3285,   12.2648,   30.8445,   10.6156,    6.6901,    7.8993,   11.0225,   17.8377,   12.1844,   11.1392
 1993.0000,    9.5031,   11.8829,   23.9169,   10.0033,    7.3560,    5.8034,   17.1485,   11.4492,   12.5313,   13.3574,    8.4465,    3.0106,   15.3297,   10.4194,   14.9713,    6.3122,   12.1934,   12.5047,    8.3546,    7.1033,    7.8308,    9.1096,   13.5099,   11.2257,   11.2137
 1994.0000,   10.4441,   12.2921,   23.8388,    9.2650,    5.1996,    6.6132,   17.1771,   12.9737,   12.6246,   13.4527,    8.6020,    7.6602,   15.5397,   10.2907,   15.7572,    6.1181,   12.1811,   12.5134,    9.0485,    8.7284,    8.3561,    8.7794,   14.1829,   11.1712,   11.0870
 1995.0000,   10.5985,   16.2036,   13.4358,    9.5114,    5.3955,    7.1450,   19.6346,   16.4543,   13.6673,   14.8872,    9.6614,    6.6399,   45.9076,   10.5249,   16.9962,    4.1377,   12.6917,   30.4890,   10.8794,    8.4908,    9.3490,    9.8659,   16.8551,   12.8500,   11.3863
 1996.0000,   11.1432,   15.9013,   12.9819,    9.4109,    5.5613,    7.2951,   18.7965,   15.4902,   13.4905,   14.1892,   10.1072,    3.1199,   50.8634,   11.3534,   14.8781,    4.8983,   12.0249,   30.6085,   11.1352,    8.8478,    9.6804,   10.0286,   17.7500,   13.2105,   11.5667
 1997.0000,   10.6266,   13.6402,   11.4787,    9.6914,    5.1582,    7.8963,   20.7723,   13.5750,   11.8195,   12.2372,    9.1664,    3.2133,   15.3417,   10.8054,   13.8295,    5.8698,   10.7537,   27.9764,   10.1083,    8.8093,    8.6388,    9.1241,   15.6914,   12.4282,   12.2248
 1998.0000,    8.9598,   12.9262,   10.9828,    8.6845,    8.5335,    7.3450,   19.5273,   13.0973,   11.2243,   11.5867,    9.1165,    2.9572,   11.7920,   10.2034,   12.2629,    5.5493,    9.7867,   26.6564,    9.6148,    7.9898,    5.2591,    8.6737,   14.3580,   11.7129,   11.6145
 1999.0000,    9.1232,   11.5852,   10.0732,    8.1544,    7.9550,    6.3796,   14.4535,   11.8310,    9.9417,   10.1431,    8.6516,    2.8243,   39.9276,    9.3468,   13.0429,    9.0724,    9.1152,   26.3582,    9.5240,    6.5147,    6.6474,    8.1472,   13.0403,   11.4242,   10.9299
 2000.0000,    7.8165,   10.4596,    9.1384,    7.9317,    7.4008,    5.0931,   12.7775,   10.0930,    8.7169,    8.5815,    7.1852,    2.7246,   36.4130,    8.1157,   12.9080,    9.6457,    7.9207,   21.6769,    8.3007,    6.0297,    6.9310,    7.0831,   11.9091,   10.6714,   10.7280
 2001.0000,    6.8116,    9.4118,    8.6023,    7.2932,    6.1921,    5.1358,   15.4670,    9.9567,    8.2009,    8.2564,    6.5688,    2.5981,   37.2127,    7.7988,   11.2415,    9.4318,    7.5835,   21.2709,    8.1325,    5.6340,    5.8354,    6.9937,   10.4787,    9.7600,   10.4390
 2002.0000,    7.5895,   10.8912,    9.3769,    7.5274,    5.7631,    5.0634,   15.4669,   10.8377,    8.5564,    8.3576,    6.9509,    2.5017,   42.1970,    8.3077,   10.4633,    8.9498,    7.8078,   25.4111,    8.3394,    5.5349,    6.2681,    7.2934,   11.0969,    9.8955,   10.4906
 2003.0000,    9.3507,   13.7643,   11.4425,    8.7376,    3.0419,    4.8247,   20.1070,   13.5207,   10.6324,   10.2873,    9.1521,    2.7015,   50.4279,   10.6164,   11.5056,    6.7309,   10.2239,   28.6800,   10.2469,    6.0103,    6.4355,    9.3748,   14.2593,   11.8471,   11.2794
 2004.0000,   10.0783,   13.3095,   12.3938,   13.0511,    3.1708,    5.1991,   19.6947,   13.7897,   11.1883,   10.3814,    9.7086,    2.8431,   64.7645,   11.2679,   11.0994,    7.8697,   10.4032,   29.4275,   10.2356,    6.3687,   10.6280,   10.4281,   14.7076,   13.1808,   10.6587
 2005.0000,    9.9858,   14.6502,   13.4175,   13.0582,    2.7657,    5.8900,   21.3277,   13.8363,   11.6406,   11.2182,    9.4493,    2.9459,   66.9361,   11.3959,    9.8983,    8.2907,   26.9928,   31.6719,   26.2053,    6.4681,    6.1488,   10.5004,   14.6677,   12.7255,   10.2043
 2006.0000,   10.2554,   15.5889,   13.6118,   13.9528,    3.0384,    6.3452,   23.4908,   14.6563,   11.9664,   11.8528,   10.0712,    3.2171,   73.0052,   12.0053,    9.7352,    6.1904,   28.0305,   32.7904,   16.7506,    7.0850,    6.2908,   11.1939,   15.2861,   13.6995,   10.6714
 2007.0000,   10.8437,   16.3469,   14.0298,   10.6548,    3.4715,    7.2096,   24.0410,   14.2328,   12.5108,   11.7512,   10.8870,    3.3608,   64.1234,   12.3961,    8.7989,   17.8110,   28.2371,   36.7460,   17.4155,    7.5047,   13.8742,   11.8681,   15.8213,   13.8292,   10.7402
