year,Australia,Austria,Belgium and Luxembourg,Canada,China,Colombia,Denmark,Finland,France,Germany,Greece,India,Ireland,Italy,Japan,Mexico,Netherlands,Norway,Portugal,ROW,South Korea,Spain,Sweden,United Kingdom,United States
 1982.0000,   10.5616,    8.5974,    9.9544,   10.2010,   12.5266,    9.1165,   10.9617,   10.8456,    9.9404,    9.8657,    6.0960,    5.4702,    8.7520,    8.0723,   10.3177,    4.5430,    8.6824,   11.2482,    6.6279,    9.1354,    8.2785,    6.9948,   11.6978,   10.8753,   11.8969
 1983.0000,    9.2417,    7.9576,    9.3703,   10.4673,   11.7541,    8.7425,    9.9007,    9.9087,    8.9224,    9.2042,    5.5941,    5.6804,    8.2337,    7.8196,   10.5297,    3.9781,    8.0839,   10.0984,    5.4903,    8.5671,    7.5205,    5.8666,   10.2600,    9.5499,   11.7551
 1984.0000,    9.3073,    7.5015,    8.4373,   10.0849,    7.8383,    9.0245,    9.4277,    9.7120,    8.2533,    8.2588,    5.2835,    5.0086,    7.5484,    7.4620,   10.3098,    4.6286,    7.3902,    9.5181,    5.0000,    8.1328,    7.6386,    5.5750,    9.9466,    8.4693,   12.0789
 1985.0000,    7.9853,    7.4008,    8.0859,    9.7894,    6.2912,    7.5488,    9.8431,    9.7216,    8.4826,    8.0929,    5.1278,    4.8262,    7.9473,    7.4338,   10.1007,    4.8862,    7.2490,    9.4809,    5.0649,    7.8334,    7.1794,    5.8053,   10.2764,    8.5814,   11.8053
 1986.0000,    7.9042,    9.7314,   10.4814,    9.7830,    5.7403,    6.7468,   12.6793,   11.8041,   10.9521,   10.8329,    5.9820,    4.9867,    9.9254,    9.6678,   13.5265,    3.8676,    9.7016,   12.0355,    6.4921,    8.2005,    6.7637,    7.4208,   12.6230,    9.6094,   11.4839
 1987.0000,    8.1497,   11.2110,   11.9499,   10.4766,    6.7438,    6.9219,   14.1993,   14.0569,   12.1715,   12.3467,    6.8400,    4.6722,   10.8790,   10.9948,   14.9674,    3.7011,   11.3134,   14.0595,    7.2256,    8.8683,    7.4407,    8.6252,   14.4537,   10.8155,   11.5662
 1988.0000,    9.4020,   11.6154,   11.4733,   11.2386,    7.7927,    7.1007,   14.3769,   15.1909,   11.9984,   12.3110,    7.1009,    4.9350,   11.3115,   11.3197,   16.3352,    4.3802,   11.1970,   14.7680,    8.1646,    9.0821,    8.3911,    9.3190,   15.3878,   12.0729,   11.6059
 1989.0000,    9.9506,   10.9092,   11.1366,   11.3322,    8.3489,    6.3488,   13.6476,   15.6311,   11.2614,   11.5969,    7.1559,    4.5568,   10.9690,   11.1379,   14.8406,    4.7153,   10.2842,   13.5881,    7.9878,    8.7777,    9.2107,    9.3670,   15.1500,   11.4380,   11.7026
 1990.0000,   10.2610,   13.0394,   13.3818,   11.4259,    6.6044,    6.3365,   16.3159,   18.1423,   13.4018,   13.9484,    8.3392,    4.7243,   12.5973,   13.1653,   14.5654,    4.8640,   11.9439,   15.1020,    9.2113,    8.7305,    9.6826,   11.1162,   17.4777,   12.8324,   11.9291
 1991.0000,    9.4710,   12.1468,   12.3501,   11.3306,    5.5765,    5.7409,   15.0872,   15.5681,   12.4586,   13.5197,    8.4135,    3.8969,   11.8183,   12.8061,   15.1954,    5.3261,   11.1683,   13.4351,    9.5659,    8.1755,    9.7985,   10.9018,   16.8101,   12.1975,   11.5073
 1992.0000,    8.8310,   12.4057,   12.0809,   10.6282,    5.8643,    5.1388,   15.3983,   13.9710,   12.8056,   14.1298,    8.3668,    3.8206,   12.5252,   12.8374,   15.5883,    6.1647,   11.6074,   13.3892,   10.3556,    6.5794,    9.3029,   10.8125,   16.4149,   11.9194,   11.3821
 1993.0000,    8.1330,   11.2228,   11.6652,    9.7416,    6.3867,    5.6857,   14.2332,   11.3217,   11.5619,   12.5465,    7.3908,    3.1646,    9.9845,   10.1089,   16.4604,    6.0079,   10.8525,   11.8104,    7.8329,    6.7305,    8.8861,    8.5284,   12.7599,   10.7193,   11.2312
 1994.0000,    9.0665,   11.8357,   11.7465,    9.2476,    4.9331,    6.5375,   14.6966,   12.9902,   12.0931,   13.0208,    7.7893,    3.4220,   10.9930,   10.4451,   17.5320,    5.7335,   11.2883,   12.1446,    8.5709,    8.5665,    9.4598,    8.8366,   13.7130,   10.7958,   11.2411
 1995.0000,    9.3020,   14.1984,   14.5655,    9.6703,    5.5239,    7.2895,   16.6875,   15.9604,   13.8183,   15.1611,    8.8470,    3.8447,   12.0606,   11.0174,   18.9865,    4.5859,   12.9964,   13.9533,   10.2884,    8.3924,   10.7035,    9.9455,   16.1336,   11.7940,   11.5523
 1996.0000,    9.6244,   13.4994,   13.9484,    9.4734,    6.1598,    7.3021,   15.6639,   14.6039,   13.3984,   14.2247,    8.9706,    3.6317,   11.8456,   11.6663,   16.2372,    5.4469,   12.0497,   13.2268,    9.9941,    8.5663,   10.7825,    9.8862,   16.4989,   11.7512,   11.5127
 1997.0000,    8.8274,   11.7258,   12.4750,    9.4267,    5.8316,    7.5740,   14.6735,   13.1724,   11.7339,   12.3711,    7.9883,    3.5336,   11.6006,   10.8954,   14.5091,    6.0506,   10.9313,   12.3701,    9.1358,    8.2968,    9.3160,    8.8546,   14.2944,   11.8947,   11.5640
 1998.0000,    7.6034,   11.0780,   12.0446,    8.7463,    5.1977,    7.0692,   14.2944,   12.8718,   11.3675,   11.9314,    7.7965,    3.2987,   10.7531,   10.4654,   13.1027,    5.8070,   10.1698,   12.2086,    8.5421,    7.5973,    5.9754,    8.4402,   13.4177,   11.4593,   11.1544
 1999.0000,    8.0260,   10.5327,   11.6308,    8.7491,    5.0938,    6.1787,   13.1879,   12.0537,   10.5881,   11.1363,    7.8325,    3.2209,   10.7971,   10.0585,   14.3598,    6.0683,    9.9103,   11.4067,    8.5826,    6.6473,    7.7926,    8.2057,   12.7264,   10.9957,   11.0596
 2000.0000,    7.0818,    9.7663,   10.8507,    8.7265,    4.8790,    4.8582,   11.6339,   10.5263,    9.5270,    9.7934,    6.7915,    3.2373,    9.4938,    9.0216,   14.8805,    6.7715,    8.9034,    9.9598,    7.6449,    6.3321,    8.4922,    7.4347,   12.0424,   10.4101,   11.0471
 2001.0000,    6.1977,    9.2000,   10.2447,    7.8595,    4.9720,    4.6634,   11.3186,   10.2039,    8.9831,    9.4181,    6.1736,    3.0602,    8.7587,    8.5177,   12.4866,    6.5462,    8.4731,    9.2901,    7.3864,    5.9002,    7.0091,    7.1959,   10.5092,    9.2389,   10.4644
 2002.0000,    6.8275,    9.0798,   10.8155,    7.9646,    4.8637,    4.4544,   11.6304,   10.7486,    9.0797,    9.3659,    6.2674,    2.9477,    8.3991,    8.8699,   11.5499,    6.2395,    8.6116,   10.2618,    7.5210,    5.6114,    7.4566,    7.3489,   10.8472,    8.8684,   10.2562
 2003.0000,    8.1337,   11.0981,   12.7428,    8.6608,    5.4165,    4.1895,   13.6947,   12.7393,   10.7082,   10.9001,    7.7984,    3.0697,   10.3621,   10.5856,   12.0623,    6.3337,   10.8223,   11.6025,    8.9760,    6.0227,    7.7017,    8.9138,   13.2548,   10.2043,   10.2519
 2004.0000,    9.1427,   12.2553,   14.1660,    9.3490,    5.6687,    4.7824,   15.2559,   13.6466,   11.9500,   11.8425,    8.6878,    3.3802,   11.5629,   11.8888,   12.6361,    6.3877,   11.9652,   12.1846,   10.4496,    6.6437,    8.4142,   10.2622,   14.4586,   11.6439,   10.5722
 2005.0000,    9.3937,   12.1994,   14.4504,    9.9850,    5.6542,    5.5425,   15.1415,   13.6960,   12.3000,   12.1398,    8.6700,    3.7350,   11.4059,   12.1009,   12.4672,    6.8951,   12.3935,   12.8188,   11.0526,    7.0473,    9.4308,   10.5375,   14.2054,   11.6234,   10.8507
 2006.0000,    9.3542,   12.4542,   14.4661,   10.8907,    5.9231,    5.8577,   16.0594,   14.0252,   12.4032,   12.5559,    9.1229,    3.9022,   12.5753,   12.5237,   11.6095,    7.2142,   13.0590,   13.2549,   10.7267,    7.5390,    9.9314,   11.0672,   14.5386,   12.4544,   11.0001
 2007.0000,   10.5695,   14.2318,   16.1839,   11.7208,    6.7545,    6.8188,   18.3090,   15.8515,   14.1660,   13.7725,   10.3120,    4.5196,   14.3301,   14.1246,   11.4768,    7.7506,   14.0646,   15.3203,   12.4127,    8.5501,   10.2709,   12.4246,   16.6871,   13.5739,   11.2846
